STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140601,-9999,85,67,69
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140602,-9999,85,64,65
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140603,-9999,83,65,69
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140604,-9999,89,66,66
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140605,-9999,79,66,66
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140606,-9999,76,64,64
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140607,-9999,76,64,68
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140608,-9999,74,59,61
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140609,-9999,74,61,62
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140610,-9999,74,59,59
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140611,-9999,65,59,61
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140612,-9999,77,61,65
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140613,-9999,74,53,55
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140614,-9999,75,55,59
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140615,-9999,81,59,67
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140616,-9999,80,65,69
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140617,-9999,89,69,75
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140618,-9999,88,74,75
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140619,-9999,89,73,75
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140620,-9999,87,69,70
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140621,-9999,90,70,71
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140622,-9999,87,70,71
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140623,-9999,88,66,67
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140624,-9999,77,66,66
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140625,-9999,84,66,68
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140626,-9999,85,68,69
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140627,-9999,86,69,71
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140628,-9999,86,71,73
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140629,-9999,82,66,67
GHCND:USC00238770,WAVERLY 3 W MO US,243.8,39.2103,-93.5297,20140630,-9999,87,67,75
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140601,74,81,65,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140602,73,81,69,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140603,78,88,69,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140604,75,84,69,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140605,68,72,65,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140606,69,75,65,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140607,69,78,65,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140608,66,74,60,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140609,65,70,62,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140610,68,78,62,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140611,67,76,59,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140612,65,76,56,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140613,66,77,55,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140614,66,77,51,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140615,73,81,65,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140616,78,86,70,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140617,79,86,71,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140618,79,87,72,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140619,78,88,70,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140620,77,89,67,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140621,77,87,65,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140622,73,88,63,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140623,73,83,67,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140624,74,84,67,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140625,74,85,61,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140626,75,85,65,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140627,75,83,68,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140628,75,82,67,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140629,71,75,66,-9999
GHCND:USR0000MSIN,SINKIN MISSOURI MO US,406.3,37.5014,-91.2594,20140630,79,88,73,-9999
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140601,-9999,84,67,70
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140602,-9999,83,65,66
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140603,-9999,85,65,65
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140604,-9999,86,63,65
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140605,-9999,90,62,63
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140606,-9999,77,57,59
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140607,-9999,80,59,65
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140608,-9999,68,60,61
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140609,-9999,71,56,59
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140610,-9999,76,59,60
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140611,-9999,63,60,62
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140612,-9999,78,62,65
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140613,-9999,74,48,56
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140614,-9999,74,52,58
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140615,-9999,77,58,70
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140616,-9999,79,61,64
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140617,-9999,86,62,64
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140618,-9999,86,64,73
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140619,-9999,87,72,75
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140621,-9999,89,68,70
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140622,-9999,84,67,70
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140623,-9999,85,68,69
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140624,-9999,77,63,68
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140625,-9999,84,62,70
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140626,-9999,85,65,70
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140627,-9999,84,68,70
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140628,-9999,83,70,71
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140629,-9999,83,68,68
GHCND:USC00238523,UNIONVILLE MO US,323.1,40.475,-93.0031,20140630,-9999,83,68,77
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140601,-9999,84,63,70
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140602,-9999,83,67,67
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140603,-9999,81,63,69
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140604,-9999,87,61,69
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140605,-9999,76,62,62
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140606,-9999,67,61,63
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140607,-9999,77,61,65
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140608,-9999,74,56,59
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140609,-9999,71,58,63
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140610,-9999,72,58,60
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140611,-9999,73,60,61
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140612,-9999,67,55,59
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140613,-9999,69,52,60
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140614,-9999,73,48,60
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140615,-9999,78,60,66
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140616,-9999,78,65,70
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140617,-9999,86,70,75
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140618,-9999,86,70,76
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140619,-9999,88,68,76
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140620,-9999,84,66,72
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140621,-9999,86,64,70
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140622,-9999,87,62,68
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140623,-9999,86,65,69
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140624,-9999,80,65,69
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140625,-9999,81,61,69
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140626,-9999,84,63,73
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140627,-9999,86,65,72
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140628,-9999,86,68,74
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140629,-9999,81,65,68
GHCND:USC00233079,FULTON MO US,239,38.8472,-91.9413,20140630,-9999,85,68,75
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140601,76,86,63,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140602,72,84,62,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140603,78,89,68,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140604,75,81,64,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140605,72,81,66,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140606,71,79,62,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140607,71,77,63,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140608,67,75,60,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140609,68,73,63,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140610,63,70,59,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140611,67,79,55,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140612,69,76,60,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140613,65,76,52,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140614,70,81,61,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140615,73,80,64,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140616,77,88,68,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140617,81,88,76,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140618,82,89,76,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140619,78,82,71,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140620,78,90,69,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140621,78,89,68,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140622,80,89,67,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140623,72,81,66,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140624,73,85,63,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140625,76,86,64,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140626,77,86,68,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140627,78,84,73,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140628,77,85,67,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140629,74,88,64,-9999
GHCND:USW00003947,KANSAS CITY INTERNATIONAL AIRPORT MO US,306.3,39.2972,-94.7306,20140630,83,91,69,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140601,78,88,64,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140602,74,84,63,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140603,80,90,67,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140604,72,81,66,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140605,68,76,63,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140606,70,80,60,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140607,68,74,62,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140608,68,76,60,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140609,68,76,60,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140610,62,64,60,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140611,70,80,61,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140612,68,74,60,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140613,65,75,54,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140614,71,81,56,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140615,73,82,67,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140616,80,89,66,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140617,81,88,67,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140618,82,89,74,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140619,77,83,70,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140620,81,94,70,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140621,80,90,71,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140622,76,89,67,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140623,72,78,67,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140624,75,86,63,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140625,77,87,61,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140626,78,87,68,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140627,79,87,72,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140628,75,85,69,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140629,78,87,66,-9999
GHCND:USR0000MCHI,CHILLICOTHE MISSOURI MO US,237.7,39.7683,-93.485,20140630,82,90,70,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140601,76,85,67,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140602,76,84,69,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140603,77,88,66,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140604,76,80,66,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140605,68,71,64,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140606,69,79,66,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140607,70,77,63,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140608,67,73,58,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140609,67,74,61,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140610,66,75,61,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140611,67,73,61,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140612,65,71,58,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140613,65,76,54,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140614,66,79,53,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140615,72,81,66,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140616,77,89,68,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140617,81,89,74,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140618,81,90,75,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140619,81,89,72,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140620,80,91,70,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140621,78,90,67,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140622,76,89,66,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140623,75,83,67,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140624,76,86,68,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140625,76,88,64,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140626,78,87,67,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140627,78,87,68,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140628,78,86,68,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140629,76,88,69,-9999
GHCND:USW00003945,COLUMBIA REGIONAL AIRPORT MO US,272.2,38.8169,-92.2183,20140630,82,92,71,-9999
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140601,-9999,85,66,68
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140602,-9999,86,68,68
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140603,-9999,84,65,65
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140604,-9999,88,63,64
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140605,-9999,79,61,63
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140606,-9999,73,58,58
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140607,-9999,82,57,65
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140608,-9999,70,58,58
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140609,-9999,68,57,59
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140610,-9999,77,59,62
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140611,-9999,64,60,60
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140612,-9999,78,60,66
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140613,-9999,73,49,49
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140614,-9999,75,49,54
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140615,-9999,79,53,65
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140616,-9999,81,61,61
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140617,-9999,85,61,65
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140618,-9999,88,64,73
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140619,-9999,91,73,74
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140620,-9999,87,68,68
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140621,-9999,88,68,70
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140622,-9999,89,68,68
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140623,-9999,87,65,66
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140624,-9999,79,65,65
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140625,-9999,85,62,62
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140626,-9999,86,62,66
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140627,-9999,86,66,70
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140628,-9999,85,70,72
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140629,-9999,84,67,68
GHCND:USC00235492,MEMPHIS MO US,234.7,40.4575,-92.1822,20140630,-9999,85,67,75
GHCND:USC00235253,MARBLE HILL MO US,118.9,37.3036,-89.9663,20140601,-9999,87,66,85
GHCND:USC00235253,MARBLE HILL MO US,118.9,37.3036,-89.9663,20140602,-9999,85,70,79
GHCND:USC00235253,MARBLE HILL MO US,118.9,37.3036,-89.9663,20140603,-9999,88,68,86
GHCND:USC00235253,MARBLE HILL MO US,118.9,37.3036,-89.9663,20140604,-9999,89,69,86
GHCND:USC00235253,MARBLE HILL MO US,118.9,37.3036,-89.9663,20140605,-9999,88,67,72
GHCND:USC00235253,MARBLE HILL MO US,118.9,37.3036,-89.9663,20140606,-9999,80,64,79
GHCND:USC00235253,MARBLE HILL MO US,118.9,37.3036,-89.9663,20140607,-9999,79,66,73
GHCND:USC00235253,MARBLE HILL MO US,118.9,37.3036,-89.9663,20140608,-9999,76,64,74
